name,epoch,replicas,goodput,throughput,efficiency
cifar10-0,0,1,10.429136167624945,8.471969188222836,1.2310167725967218
cifar10-0,0,2,8.842165030591637,10.580532332566774,0.8357013383320554
cifar10-0,0,3,9.993292299744123,15.798024580373895,0.6325659419570044
cifar10-0,0,4,10.669921583996846,20.967740022772677,0.5088732296570083
cifar10-0,0,5,14.133572550876162,33.20526115844031,0.4256425655993857
cifar10-0,0,6,13.82632742502252,37.79637050459769,0.365810982388921
cifar10-0,0,7,13.429403401720657,41.871742701502725,0.32072711894168887
cifar10-0,0,8,12.991664352036391,45.49912686679822,0.2855365640327642
cifar10-0,0,9,12.540484348573171,48.73785960607796,0.25730478215357006
cifar10-0,0,10,12.091497058727747,51.63921310745661,0.23415339489326487
cifar10-0,0,11,11.65360978150095,54.24717829789448,0.2148242571716079
cifar10-0,0,12,11.231748857009991,56.59937611922032,0.19844297988994714
cifar10-0,0,13,10.828434899998044,58.727952119303865,0.1843829813442233
cifar10-0,0,14,10.444719045633502,60.66039178262479,0.17218350786559256
cifar10-0,0,15,10.080754350884774,62.420235325150976,0.16149817921021098
cifar10-0,0,16,9.736151395564324,64.02769073593045,0.152061573417026
cifar10-0,0,17,9.410202599650079,65.50015287842223,0.14366687994021599
cifar10-0,0,18,9.102024860259618,66.85263984646704,0.1361505675940878
cifar10-0,0,19,8.810650457609519,68.098158348252,0.12938162604269132
cifar10-0,0,20,8.535084742275917,69.24800916665959,0.12325386455131841
cifar10-0,0,21,8.274342272118114,70.31204249601485,0.11768030024994776
cifar10-0,0,22,8.027468873561808,71.29887157745766,0.11258900310702571
cifar10-0,0,23,7.793554479791658,72.2160517360268,0.10791997474854537
cifar10-0,0,24,7.57173993027383,73.07023074169678,0.10362277295989289
cifar10-0,0,25,7.3612198389850745,73.86727539808928,0.09965468198621939
cifar10-0,0,26,7.161242934470763,74.61237840331457,0.09597928772302255
cifar10-0,0,27,6.971110809395234,75.31014881230598,0.09256535698487593
cifar10-0,0,28,6.790175706849095,75.96468883992003,0.0893859477415618
cifar10-0,0,29,6.617837762174399,76.57965925960764,0.08641769663324964
cifar10-0,0,30,6.453541978223048,77.15833525583278,0.0836402438806531
cifar10-0,0,31,6.296775116451073,77.70365426410649,0.08103576564171618
cifar10-0,0,32,6.147062621347544,78.21825706736044,0.07858859110161176
cifar10-0,0,33,6.003965651595328,78.7045232004711,0.07628488690926204
cifar10-0,0,34,5.867078261470265,79.16460153706109,0.07411239553480957
cifar10-0,0,35,5.736024755842147,79.60043678691585,0.07206021709650962
cifar10-0,0,36,5.610457228700301,80.01379251249158,0.07011862645836227
cifar10-0,0,37,5.490053286300626,80.40627117423041,0.06827891912067856
cifar10-0,0,38,5.374513950379538,80.77933163283065,0.06653328075068161
cifar10-0,0,39,5.26356173340722,81.13430446908312,0.06487467622789497
cifar10-0,0,40,5.156938875866193,81.47240542582551,0.0632967548817642
cifar10-0,0,41,5.05440573456049,81.79474722991071,0.061793769230112545
cifar10-0,0,42,4.955739310650878,82.1023500131543,0.06036050502643198
cifar10-0,0,43,4.8607319062405185,82.39615051865934,0.05899222082152688
cifar10-0,0,44,4.769189898741176,82.67701025159634,0.05768459556323992
cifar10-0,0,45,4.680932622822102,82.94572271054373,0.05643368301409808
cifar10-0,0,46,4.595791350405425,83.20301981612475,0.05523587197390112
cifar10-0,0,47,4.513608359871952,83.4495776373047,0.05408785146270437
cifar10-0,0,48,4.434236086345472,83.68602150183952,0.052986580157213026
cifar10-0,0,49,4.357536345609948,83.91293056558409,0.05192925948646514
cifar10-0,0,50,4.283379624868429,84.13084190533382,0.0509133098856683
cifar10-0,0,51,4.211644434167446,84.34025419131142,0.04993634978398396
cifar10-0,0,52,4.142216712881978,84.54163098808445,0.04899617696594704
cifar10-0,0,53,4.074989286182708,84.73540372641976,0.048090751999475774
cifar10-0,0,54,4.009861366889557,84.92197438318391,0.04721818346799509
cifar10-0,0,55,3.9467380985552465,85.10171790175191,0.046376714781617805
cifar10-0,0,56,3.8855301360220578,85.2749843813764,0.04556471237385107
cifar10-0,0,57,3.826153260056887,85.44210106050205,0.04478065511693779
cifar10-0,0,58,3.7685280229968128,85.60337411600521,0.04402312481152788
cifar10-0,0,59,3.712579422632775,85.75909029773014,0.04329079762557881
cifar10-0,0,60,3.6582366018252066,85.90951841542436,0.04258243637376042
cifar10-0,0,61,3.605432571585479,86.05491069319889,0.04189688354264278
cifar10-0,0,62,3.554103955572962,86.19550400491084,0.04123305497895195
cifar10-0,0,63,3.504190754152141,86.33152100235814,0.04058993416849941
cifar10-0,0,64,3.4556361263292352,86.46317114685078,0.03996656704228571
cifar10-0,1,1,9.232599942102322,8.471969188222836,1.0897820491293646
cifar10-0,1,2,9.739897046655358,10.580532332566774,0.9205488665892595
cifar10-0,1,3,12.588045340128103,15.798024580373895,0.7968113529691812
cifar10-0,1,4,14.72768104713795,20.967740022772677,0.7023971601680717
cifar10-0,1,5,20.85247139661218,33.20526115844031,0.6279869716161464
cifar10-0,1,6,21.461998146598898,37.79637050459769,0.5678322510884526
cifar10-0,1,7,21.697707726047543,41.871742701502725,0.5181945227531416
cifar10-0,1,8,21.682037371928722,45.49912686679822,0.4765374385184216
cifar10-0,1,9,21.497272804329516,48.73785960607796,0.44107954223021834
cifar10-0,1,10,21.199594463664422,51.63921310745661,0.4105328719775406
cifar10-0,1,11,20.827832238145177,54.24717829789448,0.38394314490922704
cifar10-0,1,12,20.40907114222897,56.59937611922032,0.3605882704296868
cifar10-0,1,13,19.96232271254541,58.727952119303865,0.3399117795218301
