name,epoch,replicas,goodput,throughput,efficiency
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
cifar10-0,0,7,3.725720068410727,10.511846913619395,0.6379750559771254
